lat,lon,ch4,co2,ch4_mean,co2_mean,oilindex,category,glat,glon,gid,index_joint,index_ch4,raw_dxch4,adjusted_ch4,log_co2,co2_high,ch4_high,quadrant
37.85,117.95,41.85511589050293,2137.401672363281,41.85511589050293,2137.401672363281,2.5311671978260204,High,37.85,117.95,37.85_117.95,1.974330879444362,1.3897198859441862,7.744116080995738,0.3198542493620293,7.667813946887292,True,True,I: high CO2 / high CH4
37.85,118.05,0.0,0.0,0.0,0.0,-2.0890333840732795,Background,37.85,118.05,37.85_118.05,-1.7920969458615996,-0.7006445727117724,13.274147812239068,3.811077216405887,0.0,False,True,III: low CO2 / high CH4
37.85,118.15,0.0,5521.373372395833,0.0,5521.373372395833,-0.0884056042313746,Medium,37.85,118.15,37.85_118.15,0.0913480229662179,-0.7006445727117724,10.67627518248429,2.2561272815835265,8.616563005632717,True,True,I: high CO2 / high CH4
37.85,118.25,0.0,659.1148274739584,0.0,659.1148274739584,-0.5815989929087374,Low,37.85,118.25,37.85_118.25,-0.3729575394792489,-0.7006445727117724,17.906168736623,6.98407561219731,6.492413800908678,False,True,III: low CO2 / high CH4
37.85,118.35,0.0,3849.191609700521,0.0,3849.191609700521,-0.1721508344181284,Medium,37.85,118.35,37.85_118.35,0.0125080038243098,-0.7006445727117724,11.856220352863303,4.956281053205194,8.25587819479679,True,True,I: high CO2 / high CH4
37.85,118.45,0.0,2114.55165608724,0.0,2114.55165608724,-0.3111842903824438,Medium,37.85,118.45,37.85_118.45,-0.1183818427394656,-0.7006445727117724,7.647813738555345,2.6122381484784936,7.657070887771365,True,True,I: high CO2 / high CH4
37.85,118.55,2.06668983399868,24372.71195696248,2.06668983399868,24372.71195696248,1.103174314719869,Medium,37.85,118.55,37.85_118.55,1.0392347090174527,-0.0772893655296081,7.308859239479813,1.4246077390052374,10.101260451678536,True,True,I: high CO2 / high CH4
37.85,118.65,86.30808178583781,1985.6453247070312,86.30808178583781,1985.6453247070312,3.051858598226376,High,37.85,118.65,37.85_118.65,2.354092209273209,1.78557146874105,8.898472070422876,3.6858348267203977,7.594202728736452,True,True,I: high CO2 / high CH4
37.85,118.75,3.959178825219472,2501.309193717316,3.959178825219472,2501.309193717316,0.9378855089389893,Medium,37.85,118.75,37.85_118.75,0.8090395949167781,0.1900769246042109,6.098334628375973,2.038000867617423,7.824969262015674,True,True,I: high CO2 / high CH4
37.85,118.85,0.0,4040.251668294271,0.0,4040.251668294271,-0.1609058056979821,Medium,37.85,118.85,37.85_118.85,0.0230943772520333,-0.7006445727117724,6.322768739069264,0.4924394387354825,8.304309741855956,True,True,I: high CO2 / high CH4
37.85,118.95,0.0028466633132968,164.7491683959961,0.0028466633132968,164.7491683959961,-0.9003146643181578,Low,37.85,118.95,37.85_118.95,-0.6734462000064712,-0.6990633095651341,7.844376286080734,2.207004413076328,5.11047561183466,False,True,III: low CO2 / high CH4
37.85,119.05,0.0,2263.318339029948,0.0,2263.318339029948,-0.2954054973501223,Medium,37.85,119.05,37.85_119.05,-0.103527261267419,-0.7006445727117724,10.943116825126443,7.882773096477836,7.725029038550707,True,True,I: high CO2 / high CH4
37.85,119.15,0.6752309997876486,0.0,0.6752309997876486,0.0,-1.69911972429591,Low,37.85,119.15,37.85_119.15,-1.5050889657795323,-0.413636592629705,-13.605774168311267,-17.235993655160414,0.0,False,False,IV: low CO2 / low CH4
37.85,119.25,0.1536179979642232,0.0,0.1536179979642232,0.0,-1.9810389053638016,Background,37.85,119.25,37.85_119.25,-1.71260427763315,-0.6211519044833228,9.323169909025507,6.515633333430817,0.0,False,True,III: low CO2 / high CH4
37.85,119.35,0.0770460677643616,0.0,0.0770460677643616,0.0,-2.0329423312686274,Background,37.85,119.35,37.85_119.35,-1.7508093957528614,-0.659357022603034,1.9153345208418548,-2.025314804172947,0.0,False,False,IV: low CO2 / low CH4
37.85,119.45,0.0925906673073768,0.0,0.0925906673073768,0.0,-2.022113293322348,Background,37.85,119.45,37.85_119.45,-1.7428383482420653,-0.6513859750922378,1.7788286203925194,-0.2446521100890504,0.0,False,False,IV: low CO2 / low CH4
37.85,119.55,0.1019849168757597,0.0,0.1019849168757597,0.0,-2.0156432954984007,Background,37.85,119.55,37.85_119.55,-1.7380759067116849,-0.6466235335618574,-0.7940057914722441,-0.9598591849920046,0.0,False,False,IV: low CO2 / low CH4
37.85,119.65,3041.293960571289,27916.599934895832,3041.293960571289,27916.599934895832,6.34897495740811,High,37.85,119.65,37.85_119.65,4.907040532544049,3.76084317834036,-0.4044299061390016,-0.3389163760298279,10.237012590964149,True,False,II: high CO2 / low CH4
37.85,119.75,0.352781668305397,0.0,0.352781668305397,0.0,-1.8606833015111888,Background,37.85,119.75,37.85_119.75,-1.6240128218400425,-0.5325604486902149,-2.629761745781028,-1.1569648192439157,0.0,False,False,IV: low CO2 / low CH4
37.85,119.85,0.6902673244476318,0.0,0.6902673244476318,0.0,-1.692366904865788,Low,37.85,119.85,37.85_119.85,-1.5001183446794537,-0.4086659715296264,-1.2097080583323532,0.1033962495249077,0.0,False,True,III: low CO2 / high CH4
37.85,119.95,4.336878299713135,0.0,4.336878299713135,0.0,-0.8234766235687012,Low,37.85,119.95,37.85_119.95,-0.8605448434833051,0.2309075296665222,-0.8962880243732848,1.7769527928934268,0.0,False,True,III: low CO2 / high CH4
37.95,117.85,73.0486896832784,568.338991800944,73.0486896832784,568.338991800944,2.6372100349606136,High,37.95,117.85,37.95_117.85,1.9892927731467716,1.693942607955344,9.42928886470424,3.148519649220392,6.344476024391456,False,True,III: low CO2 / high CH4
37.95,117.95,0.0,2865.8233235677085,0.0,2865.8233235677085,-0.2406261479895679,Medium,37.95,117.95,37.95_117.95,-0.0519565038339945,-0.7006445727117724,6.946145435820801,-0.5919331034018916,7.960959839836533,True,False,II: high CO2 / low CH4
37.95,118.05,0.0,0.0,0.0,0.0,-2.0890333840732795,Background,37.95,118.05,37.95_118.05,-1.7920969458615996,-0.7006445727117724,7.5185459563781025,-0.2879014300691303,0.0,False,False,IV: low CO2 / low CH4
37.95,118.15,0.0,2359.179992675781,0.0,2359.179992675781,-0.2857781924056014,Medium,37.95,118.15,37.95_118.15,-0.0944638566482142,-0.7006445727117724,2.7194267971697457,-3.924960711105677,7.766493163194351,True,False,II: high CO2 / low CH4
37.95,118.25,0.0,562.5393320719401,0.0,562.5393320719401,-0.6183250796856901,Low,37.95,118.25,37.95_118.25,-0.4075324684399232,-0.7006445727117724,20.356225237124956,12.933163938318556,6.334237130639232,False,True,III: low CO2 / high CH4
37.95,118.35,0.0,215.808832804362,0.0,215.808832804362,-0.8401121086538298,Low,37.95,118.35,37.95_118.35,-0.6163287613187124,-0.7006445727117724,18.07736788379069,10.537177384721137,5.379016010453107,False,True,III: low CO2 / high CH4
37.95,118.45,0.0,11540.61328125,0.0,11540.61328125,0.0827491143299713,Medium,37.95,118.45,37.95_118.45,0.2524776927696543,-0.7006445727117724,9.829048338605052,3.5563991122622576,9.353714329359567,True,True,I: high CO2 / high CH4
37.95,118.55,0.2724100531389316,1012.2367289329026,0.2724100531389316,1012.2367289329026,-0.3000479709238653,Medium,37.95,118.55,37.95_118.55,-0.1452835777131575,-0.5666320753618476,4.599041006233927,-1.151233976550854,6.920905167897752,True,False,II: high CO2 / low CH4
37.95,118.65,0.0,962.957489013672,0.0,962.957489013672,-0.4936863894369019,Low,37.95,118.65,37.95_118.65,-0.2901942426911438,-0.7006445727117724,10.7500129552685,3.970281433719933,6.871047195104642,True,True,I: high CO2 / high CH4
37.95,118.75,1.6916916767756145,646.0957939118767,1.6916916767756145,646.0957939118767,0.1620655152560962,Medium,37.95,118.75,37.95_118.75,0.17348994604967,-0.1498430072115919,2.120466586109342,-2.0076071784521354,6.4724943421377175,False,False,IV: low CO2 / low CH4
37.95,118.85,3.530917445818583,17685.036993183196,3.530917445818583,17685.036993183196,1.32368228634306,Medium,37.95,118.85,37.95_118.85,1.1862546289901048,0.1398370188709058,12.809296565436508,8.50944955936953,9.780530736798267,True,True,I: high CO2 / high CH4
37.95,118.95,0.0,831.697998046875,0.0,831.697998046875,-0.5276725883294644,Low,37.95,118.95,37.95_118.95,-0.3221897672753503,-0.7006445727117724,3.2091944493451616,-0.6713262204410608,6.724671029067964,True,False,II: high CO2 / low CH4
37.95,119.05,0.0024181917154539,237.30250040690103,0.0024181917154539,237.30250040690103,-0.8163396845416807,Low,37.95,119.05,37.95_119.05,-0.5943235711158505,-0.6993010295845751,-3.708603128144587,-1.9363982083565323,5.473540876734924,False,False,IV: low CO2 / low CH4
37.95,119.15,0.0943359658122062,0.0,0.0943359658122062,0.0,-2.0209070760951864,Background,37.95,119.15,37.95_119.15,-1.741950474834128,-0.6504981016843008,-23.535664818297032,-27.32700923841153,0.0,False,False,IV: low CO2 / low CH4
37.95,119.25,0.0714187510311603,0.0,0.0714187510311603,0.0,-2.036901135613681,Background,37.95,119.25,37.95_119.25,-1.7537233958401184,-0.6622710226902911,2.1848602001088278,0.5872743739668976,0.0,False,True,III: low CO2 / high CH4
37.95,119.35,0.1889773358901341,0.0,0.1889773358901341,0.0,-1.9582234170925137,Background,37.95,119.35,37.95_119.35,-1.6958102335181853,-0.6043578603683579,-0.0773190545749416,-1.5375617131721016,0.0,False,False,IV: low CO2 / low CH4
37.95,119.45,2331.6441599528,21180.850260416668,2331.6441599528,21180.850260416668,6.084140177308093,High,37.95,119.45,37.95_119.45,4.698936202317215,3.613092717580488,-0.1857339762829062,0.1013012166573127,9.960899974188592,True,True,I: high CO2 / high CH4
37.95,119.55,0.4093423386414845,0.0,0.4093423386414845,0.0,-1.829728927885167,Background,37.95,119.55,37.95_119.55,-1.6012279000340637,-0.5097755268842362,-0.0351493191817163,-0.2426461585419538,0.0,False,False,IV: low CO2 / low CH4
37.95,119.65,5644.450129191081,53735.61669921875,5644.450129191081,53735.61669921875,6.968231537635747,High,37.95,119.65,37.95_119.65,5.394084830939548,4.104750349059194,-3.2630222697109184,-1.9023736226919383,10.8918499233439,True,False,II: high CO2 / low CH4
37.95,119.75,0.3107295036315918,0.0,0.3107295036315918,0.0,-1.884548214453559,Background,37.95,119.75,37.95_119.75,-1.6415793273642003,-0.5501269542143731,-2.2756113608541626,-0.2987867522219974,0.0,False,False,IV: low CO2 / low CH4
37.95,119.85,0.774587998787562,0.0,0.774587998787562,0.0,-1.6555773396736155,Low,37.95,119.85,37.95_119.85,-1.473038250076121,-0.3815858769262935,-1.7709376652481417,0.490849629020317,0.0,False,True,III: low CO2 / high CH4
37.95,119.95,0.5710651775201162,0.0,0.5710651775201162,0.0,-1.747634737731229,Low,37.95,119.95,37.95_119.95,-1.5407999383514488,-0.4493475652016214,-1.0955025947440922,-0.2990597350624406,0.0,False,False,IV: low CO2 / low CH4
38.05,117.85,0.0,2840.481689453125,0.0,2840.481689453125,-0.2426876915750867,Medium,38.05,117.85,38.05_117.85,-0.0538972965857934,-0.7006445727117724,6.9276247677124285,-0.6137349588384963,7.95208091674426,True,False,II: high CO2 / low CH4
38.05,117.95,0.0,11501.904947916666,0.0,11501.904947916666,0.0819691055878216,Medium,38.05,117.95,38.05_117.95,0.2517433714951794,-0.7006445727117724,7.690199080302738,1.0648919250237048,9.350354886618948,True,True,I: high CO2 / high CH4
38.05,118.05,0.188070332010587,2607.221638997396,0.188070332010587,2607.221638997396,-0.1323426246197317,Medium,38.05,118.05,38.05_118.05,0.0232416329105223,-0.6047823691986923,5.096782093651173,-1.3162177474775971,7.866423903713727,True,False,II: high CO2 / low CH4
38.05,118.15,0.0,0.0,0.0,0.0,-2.0890333840732795,Background,38.05,118.15,38.05_118.15,-1.7920969458615996,-0.7006445727117724,-6.457320931108344,-11.732552331002742,0.0,False,False,IV: low CO2 / low CH4
38.05,118.25,0.0001990513313406,0.0514197995265324,0.0001990513313406,0.0514197995265324,-2.077240933675946,Background,38.05,118.25,38.05_118.25,-1.7810261013702935,-0.7005338574924117,5.9985760247904105,1.5580988499781756,0.0501414408090566,False,True,III: low CO2 / high CH4
38.05,118.35,0.0008032146530846,43.96395047505697,0.0008032146530846,43.96395047505697,-1.2047667033693608,Low,38.05,118.35,38.05_118.35,-0.9597490310441488,-0.7001979480264026,5.676751391273465,2.345091685350589,3.805861068163506,False,True,III: low CO2 / high CH4
38.05,118.45,0.0001921923321787,510.5989990234375,0.0001921923321787,510.5989990234375,-0.6406311153073657,Low,38.05,118.45,38.05_118.45,-0.4285617944656302,-0.7005376722000475,2.4606159030816195,-1.9907147649616537,6.237541113141861,False,False,IV: low CO2 / low CH4
38.05,118.55,0.0025175133487209,57.281649907430015,0.0025175133487209,57.281649907430015,-1.143238714121532,Low,38.05,118.55,38.05_118.55,-0.9020905124566628,-0.6992459159748483,5.306920331422852,4.242668307840977,4.065287290937094,False,True,III: low CO2 / high CH4
38.05,118.65,0.0028805116889997,1139.3925069173176,0.0028805116889997,1139.3925069173176,-0.4524870448178492,Low,38.05,118.65,38.05_118.65,-0.2518544343532186,-0.6990445345010553,14.371174733666836,13.515316435070632,7.039127786442849,True,True,I: high CO2 / high CH4
38.05,118.75,0.0035230766516178,0.0,0.0035230766516178,0.0,-2.086375609621619,Background,38.05,118.75,38.05_118.75,-1.7901406089707086,-0.6986882358208812,12.1934530720652,8.231242820778736,0.0,False,True,III: low CO2 / high CH4
38.05,118.85,2.3052936643362045,77097.92783310823,2.3052936643362045,77097.92783310823,1.4271770856087824,Medium,38.05,118.85,38.05_118.85,1.332632266895649,-0.035609977558599,11.441025234629684,10.020121971159742,11.252844653269362,True,True,I: high CO2 / high CH4
38.05,118.95,22.7784355233113,10735.634538291257,22.7784355233113,10735.634538291257,2.4606671617370406,High,38.05,118.95,38.05_118.95,1.9993706427816087,1.0620514433401904,6.160738974383207,5.248896790434599,9.281416961255072,True,True,I: high CO2 / high CH4
38.05,119.05,6.397191683451335,0.0,6.397191683451335,0.0,-0.5767651827955731,Low,38.05,119.05,38.05_119.05,-0.6789452752100067,0.4125070979398207,-37.35049839160215,-29.326494712544164,0.0,False,False,IV: low CO2 / low CH4
38.05,119.15,3.422805031140645,0.0,3.422805031140645,0.0,-0.965450983699112,Low,38.05,119.15,38.05_119.15,-0.965049451882352,0.1264029212674752,-0.206795432025524,-0.673013779571761,0.0,False,False,IV: low CO2 / low CH4
38.05,119.25,2.4442099730173745,0.0,2.4442099730173745,0.0,-1.1544406858936187,Low,38.05,119.25,38.05_119.25,-1.1041611534681013,-0.012708780318274,1.11486813529902,0.9011091161278626,0.0,False,True,III: low CO2 / high CH4
38.05,119.35,2.92999005317688,0.0,2.92999005317688,0.0,-1.0547294439074424,Low,38.05,119.35,38.05_119.35,-1.030765617209467,0.0606867559403602,0.4921189051739411,1.3905593572298969,0.0,False,True,III: low CO2 / high CH4
38.05,119.45,2.868634978930156,0.0,2.868634978930156,0.0,-1.0666207987484344,Low,38.05,119.45,38.05_119.45,-1.03951861584845,0.0519337573013773,0.5851883526294333,0.4489067011902496,0.0,False,True,III: low CO2 / high CH4
38.05,119.55,3.191624959309896,0.0,3.191624959309896,0.0,-1.0060222040279354,Low,38.05,119.55,38.05_119.55,-0.9949131504321506,0.0965392227176767,-1.4362180005115182,-1.226666675881388,0.0,False,False,IV: low CO2 / low CH4
38.05,119.65,2.947553396224976,0.0,2.947553396224976,0.0,-1.051359621389972,Low,38.05,119.65,38.05_119.65,-1.0282851553694623,0.0631672177803649,-3.219780851456259,-1.707428407517945,0.0,False,False,IV: low CO2 / low CH4
38.05,119.75,3466.690943400065,29653.824625651043,3466.690943400065,29653.824625651043,6.461897557804492,High,38.05,119.75,38.05_119.75,4.993038904092139,3.833646160873916,-2.9798216664727937,-1.6070481813790864,10.297380110434773,True,False,II: high CO2 / low CH4
38.05,119.85,2.990833361943563,0.0,2.990833361943563,0.0,-1.0431192100938922,Low,38.05,119.85,38.05_119.85,-1.022219546376734,0.0692328267730932,-0.3901899649028679,0.6806826464664607,0.0,False,True,III: low CO2 / high CH4
38.05,119.95,3.0697399775187173,0.0,3.0697399775187173,0.0,-1.0283229728176022,Low,38.05,119.95,38.05_119.95,-1.011328319390976,0.0801240537588513,-0.779868737077276,0.9104974772298308,0.0,False,True,III: low CO2 / high CH4
38.15,117.85,0.0,0.2570991665124892,0.0,0.2570991665124892,-2.0359081094321576,Background,38.15,117.85,38.15_117.85,-1.742083378995941,-0.7006445727117724,-3.0622737421300568,-7.054672763064673,0.2288068179143964,False,False,IV: low CO2 / low CH4
38.15,117.95,0.0,0.0,0.0,0.0,-2.0890333840732795,Background,38.15,117.95,38.15_117.95,-1.7920969458615996,-0.7006445727117724,-4.092003845547624,-6.9247001535367065,0.0,False,False,IV: low CO2 / low CH4
38.15,118.05,0.1724570021033286,0.0,0.1724570021033286,0.0,-1.9687974330275264,Background,38.15,118.05,38.15_118.05,-1.7035935642088735,-0.6121411910590461,3.588643543255137,-0.0218988847416291,0.0,False,True,III: low CO2 / high CH4
38.15,118.15,0.0023130900226533,0.0,0.0023130900226533,0.0,-2.087287358205948,Background,38.15,118.15,38.15_118.15,-1.7908117296482462,-0.6993593564984188,-8.18194568153147,-9.465687365894306,0.0,False,False,IV: low CO2 / low CH4
38.15,118.25,0.0001990513313406,0.0,0.0001990513313406,0.0,-2.088882972309949,Background,38.15,118.25,38.15_118.25,-1.7919862306422392,-0.7005338574924117,-12.88720638000549,-14.124516539304071,0.0,False,False,IV: low CO2 / low CH4
38.15,118.35,0.0008032146530846,0.0,0.0008032146530846,0.0,-2.088426623712227,Background,38.15,118.35,38.15_118.35,-1.7916503211762298,-0.7001979480264026,-5.33628607299199,-6.031494843299759,0.0,False,False,IV: low CO2 / low CH4
38.15,118.45,0.0001921923321787,0.0,0.0001921923321787,0.0,-2.088888154767297,Background,38.15,118.45,38.15_118.45,-1.7919900453498747,-0.7005376722000475,-12.169904975580764,-16.06517417332235,0.0,False,False,IV: low CO2 / low CH4
38.15,118.55,0.0029500516830011,0.0,0.0029500516830011,0.0,-2.086807258027691,Background,38.15,118.55,38.15_118.55,-1.7904583370985288,-0.6990059639487013,-17.308661101645672,-17.272590077265754,0.0,False,False,IV: low CO2 / low CH4
38.15,118.65,0.0054715200482556,0.0,0.0054715200482556,0.0,-2.084909727348971,Background,38.15,118.65,38.15_118.65,-1.789061601094065,-0.6976092279442376,2.7820731242163674,5.4072926509005,0.0,False,True,III: low CO2 / high CH4
38.15,118.75,0.0002758084980692,0.0,0.0002758084980692,0.0,-2.088824979284059,Background,38.15,118.75,38.15_118.75,-1.7919435430861554,-0.7004911699363281,0.6130691703872375,0.8603986808369842,0.0,False,True,III: low CO2 / high CH4
38.15,118.85,0.0504447494943936,2893.068359375,0.0504447494943936,2893.068359375,-0.2012383400530176,Medium,38.15,118.85,38.15_118.85,-0.022512920419756,-0.6732685095590903,3.541502771039395,8.334827825405668,7.97041852798191,True,True,I: high CO2 / high CH4
38.15,118.95,10.69248342514038,141.5586675008138,10.69248342514038,141.5586675008138,0.9208125091959276,Medium,38.15,118.95,38.15_118.95,0.659864511996912,0.6671928568104528,-12.364967771051322,-9.493436356748637,4.959753616742886,False,False,IV: low CO2 / low CH4
38.15,119.05,38.6915340423584,0.0,38.6915340423584,0.0,0.6928698845936956,Medium,38.15,119.05,38.15_119.05,0.2556087907871009,1.3470611639369283,-13.54953405371066,-15.064612696158852,0.0,False,False,IV: low CO2 / low CH4
38.15,119.15,57.10368347167969,0.0,57.10368347167969,0.0,0.980867434053372,Medium,38.15,119.15,38.15_119.15,0.4675982732438128,1.5590506463936402,-1.5825886872659944,-3.448262632209859,0.0,False,False,IV: low CO2 / low CH4
38.15,119.25,2.3185766140619912,0.0,2.3185766140619912,0.0,-1.182522113813692,Low,38.15,119.25,38.15_119.25,-1.1248313549423514,-0.0333789817925241,1.0755215787234675,0.0520298762953793,0.0,False,True,III: low CO2 / high CH4
38.15,119.35,0.7432668308417002,0.0,0.7432668308417002,0.0,-1.6690347483831218,Low,38.15,119.35,38.15_119.35,-1.4829439909856843,-0.3914916178358568,-0.4114187710764126,1.1352272446375908,0.0,False,True,III: low CO2 / high CH4
38.15,119.45,4777.955495198567,42637.06640625,4777.955495198567,42637.06640625,6.788592651356324,High,38.15,119.45,38.15_119.45,5.250825895514697,4.012060270742298,-1.2410063746040194,-1.6632579802855123,10.660502710866163,True,False,II: high CO2 / low CH4
38.15,119.55,6440.126881917317,57611.016276041664,6440.126881917317,57611.016276041664,7.084044177534953,High,38.15,119.55,38.15_119.55,5.482652433245223,4.178096505363657,-2.8378065827442347,-1.768304923368163,10.961486440830212,True,False,II: high CO2 / low CH4
38.15,119.65,0.3239094962676366,0.0,0.3239094962676366,0.0,-1.8769870687721428,Background,38.15,119.65,38.15_119.65,-1.6360137127859151,-0.5445613396360878,-4.132302794255242,-1.3999727107201745,0.0,False,False,IV: low CO2 / low CH4
38.15,119.75,0.3232030024131139,0.0,0.3232030024131139,0.0,-1.877390459518739,Background,38.15,119.75,38.15_119.75,-1.6363106409915862,-0.5448582678417588,-2.858526894212247,-0.4054004867341576,0.0,False,False,IV: low CO2 / low CH4
38.15,119.85,0.5201968302329382,0.0,0.5201968302329382,0.0,-1.772508469542886,Low,38.15,119.85,38.15_119.85,-1.5591090161314964,-0.4676566429816691,-2.8614890291123523,0.2515857775941067,0.0,False,True,III: low CO2 / high CH4
38.15,119.95,0.846963514884313,0.0,0.846963514884313,0.0,-1.625367754254005,Low,38.15,119.95,38.15_119.95,-1.4508015526099445,-0.3593491794601169,-2.933334572763893,-0.4514495838895029,0.0,False,False,IV: low CO2 / low CH4
38.25,117.85,0.6846218357483546,30924.533203125,0.6846218357483546,30924.533203125,0.7057331551113628,Medium,38.25,117.85,38.25_117.85,0.7580369335621859,-0.4105270208689466,0.8445336823903294,-1.3768048910017774,10.339337438926924,True,False,II: high CO2 / low CH4
38.25,117.95,0.0001524284986468,0.0,0.0001524284986468,0.0,-2.088918199846685,Background,38.25,117.95,38.25_117.95,-1.7920121609576007,-0.7005597878077735,-10.364764585164547,-11.693640746386489,0.0,False,False,IV: low CO2 / low CH4
38.25,118.05,0.0161497332155704,0.0,0.0161497332155704,0.0,-2.076926237780897,Background,38.25,118.05,38.25_118.05,-1.7831851072665663,-0.691732734116739,-4.571882632703989,-7.239175868302063,0.0,False,False,IV: low CO2 / low CH4
38.25,118.15,0.1165989997486273,0.0,0.1165989997486273,0.0,-2.0056871343243827,Background,38.25,118.15,38.25_118.15,-1.7307473670817628,-0.6392949939319356,-20.10458151306773,-24.64120223948912,0.0,False,False,IV: low CO2 / low CH4
38.25,118.25,0.0924177169799804,0.0,0.0924177169799804,0.0,-2.0222329283111087,Background,38.25,118.25,38.25_118.25,-1.7429264092668857,-0.6514740361170583,3.986593061643084,2.077414027147006,0.0,False,True,III: low CO2 / high CH4
38.25,118.35,0.0094750349720318,0.0,0.0094750349720318,0.0,-2.081906636825708,Background,38.25,118.35,38.25_118.35,-1.7868510836539282,-0.6953987105041008,3.66700914149288,-0.9602062942037632,0.0,False,False,IV: low CO2 / low CH4
38.25,118.45,0.0269631166011094,0.0,0.0269631166011094,0.0,-2.06892673060163,Background,38.25,118.45,38.25_118.45,-1.777296823182125,-0.6858444500322975,8.230222797066196,3.685577669947357,0.0,False,True,III: low CO2 / high CH4
38.25,118.55,0.171604665617148,0.0,0.171604665617148,0.0,-1.9693470143914005,Background,38.25,118.55,38.25_118.55,-1.7039981005291096,-0.6125457273792823,1.3475282199222616,-4.645492792540027,0.0,False,False,IV: low CO2 / low CH4
38.25,118.65,0.0800577004750569,0.0,0.0800577004750569,0.0,-2.030832143109424,Background,38.25,118.65,38.25_118.65,-1.7492561266483322,-0.6578037534985047,-0.7038227740385871,-1.486835582278789,0.0,False,False,IV: low CO2 / low CH4
38.25,118.75,2529.227007548014,23028.60660807292,2529.227007548014,23028.60660807292,6.165003962004204,High,38.25,118.75,38.25_118.75,4.762446086804761,3.658321103492763,-1.2702021387864897,-3.1589347670332777,10.044535910952506,True,False,II: high CO2 / low CH4
38.25,118.85,0.1304673328995704,0.0,0.1304673328995704,0.0,-1.9963588060958743,Background,38.25,118.85,38.25_118.85,-1.7238809632631955,-0.6324285901133683,-0.0248611303829305,-0.1302384476127171,0.0,False,False,IV: low CO2 / low CH4
38.25,118.95,0.1238153353333472,0.0,0.1238153353333472,0.0,-2.0008188065370907,Background,38.25,118.95,38.25_118.95,-1.7271638842014605,-0.6357115110516333,6.363587581251265,3.910527585196229,0.0,False,True,III: low CO2 / high CH4
38.25,119.05,0.9594483276208242,0.0,0.9594483276208242,0.0,-1.5806896729420352,Low,38.25,119.05,38.25_119.05,-1.4179148723161263,-0.326462499166299,3.5087417848579108,0.9672016591129734,0.0,False,True,III: low CO2 / high CH4
38.25,119.15,4639.35184987386,42420.067057291664,4639.35184987386,42420.067057291664,6.765165812280799,High,38.25,119.15,38.25_119.15,5.2333385785622175,3.995688242438622,2.021757835212404,-1.4279078370523386,10.655400382382492,True,False,II: high CO2 / low CH4
38.25,119.25,7522.080535888672,66090.666015625,7522.080535888672,66090.666015625,7.233267742439228,High,38.25,119.25,38.25_119.25,5.599039790673404,4.2644697324029694,2.5521465348095407,1.0159548380689196,11.098797936432824,True,True,I: high CO2 / high CH4
38.25,119.35,1.4024616479873655,0.0,1.4024616479873655,0.0,-1.4266509099526912,Low,38.25,119.35,38.25_119.35,-1.3045298879450866,-0.2130775147952593,1.382127405453801,0.5433219142906626,0.0,False,True,III: low CO2 / high CH4
38.25,119.45,1.1883283257484436,0.0,1.1883283257484436,0.0,-1.4972017225688128,Low,38.25,119.45,38.25_119.45,-1.3564609904195757,-0.265008617269748,-0.3684218983103003,-0.3804913014279615,0.0,False,False,IV: low CO2 / low CH4
38.25,119.55,5149.926513671875,46091.516276041664,5149.926513671875,46091.516276041664,6.863325078267389,High,38.25,119.55,38.25_119.55,5.309549277534978,4.05375524710975,-2.26024350546961,-2.280987226341184,10.738405879061403,True,False,II: high CO2 / low CH4
38.25,119.65,1.065599501132965,0.0,1.065599501132965,0.0,-1.540819841227412,Low,38.25,119.65,38.25_119.65,-1.388567452497186,-0.2971150793473587,-3.7109722588609655,-2.025879342498811,0.0,False,False,IV: low CO2 / low CH4
38.25,119.75,1.3015700181325276,0.0,1.3015700181325276,0.0,-1.4590730322591765,Low,38.25,119.75,38.25_119.75,-1.3283951914547691,-0.2369428183049418,-3.7772433327658304,0.905063247948469,0.0,False,True,III: low CO2 / high CH4
38.25,119.85,1.8924916783968608,0.0,1.8924916783968608,0.0,-1.2863711513422718,Low,38.25,119.85,38.25_119.85,-1.201272643281833,-0.1098202701320056,-1.103116348885386,-0.4157609353283574,0.0,False,False,IV: low CO2 / low CH4
38.25,119.95,1.8730649749437969,0.0,1.8730649749437969,0.0,-1.2914638671530112,Low,38.25,119.95,38.25_119.95,-1.2050212938902958,-0.1135689207404683,-1.9579922800793188,-0.7413953653422899,0.0,False,False,IV: low CO2 / low CH4
38.35,117.85,5.673713460564613,2955.316650390625,5.673713460564613,2955.316650390625,1.200997750932209,Medium,38.35,117.85,38.35_117.85,1.0106608513631596,0.3552535992885,2.7427528270538537,-0.3109605428985939,7.991699397572776,True,False,II: high CO2 / low CH4
38.35,117.95,1.4948633313179016,0.0,1.4948633313179016,0.0,-1.3981300619756007,Low,38.35,117.95,38.35_117.95,-1.283536237779544,-0.1920838646297168,-0.0489322863128336,-6.417587905774212,0.0,False,False,IV: low CO2 / low CH4
38.35,118.05,0.4878633320331573,0.0,0.4878633320331573,0.0,-1.7887554565976158,Low,38.35,118.05,38.35_118.05,-1.5710681122546226,-0.4796157391047953,-4.376235479868882,-3.2229388309146025,0.0,False,False,IV: low CO2 / low CH4
